Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category,Water Exposure,Water Type,Animal Type,Animal Type Specify,Water Status
2002,5,FL,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type; Private home/residence,8,0,,0,,buffet,,Unclassifiable,,,,,
2002,5,MD,Food,,,,Restaurant - other or unknown type,7,0,,0,,,,,,,,,
2002,5,CO,Food,Norovirus Genogroup I,,Suspected,Other,30,,,,,,,,,,,,
2002,4,WI,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,59,12,,0,,"sandwich, submarine",,Multiple,,,,,
2002,5,MN,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,3,0,,0,,"sandwich, submarine",,Multiple,,,,,
2002,6,CO,Food,Clostridium perfringens,,Suspected,Caterer (food prepared off-site from where served),50,,,,,"roast beef, other",,Beef,,,,,
2002,1,WI,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,18,0,,0,,chicken salad,,Multiple,,,,,
2002,4,WI,Food,Clostridium perfringens,,Confirmed,Restaurant - other or unknown type,34,0,,0,,"gravy, beef; beef, other",,Multiple,,,,,
2002,5,FL,Food,,,,Other,2,,,,,multiple foods,,Unclassifiable,,,,,
2002,1,HI,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,2,0,,0,,"fish, mahi mahi",,Fish,,,,,
2002,3,HI,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,4,0,,0,,unspecified fish,fin fish,Fish,,,,,
2002,4,HI,Food,Histamine,,Confirmed,Private home/residence,2,0,,0,,"fish, mahi mahi",,Fish,,,,,
2002,4,ND,Food,Clostridium perfringens,,Confirmed,Restaurant - other or unknown type,119,0,,0,,"turkey, roasted",,Turkey,,,,,
2002,2,WY,Food,Clostridium perfringens,,Confirmed,Restaurant - other or unknown type,24,0,,0,,"fried rice, unspecified; refried beans, unspecified",,Multiple,,,,,
2002,4,MA,Food,Cyclospora cayetanensis,,Suspected,Other,8,0,,0,,"mesclun mix, unspecified",,Vegetable Row Crops,,,,,
2002,4,HI,Food,Bacillus cereus; Staphylococcus aureus,,Suspected; Suspected,Restaurant - other or unknown type,5,0,,0,,"fried rice, unspecified",,Multiple,,,,,
2002,5,HI,Food,Ciguatoxin,,Confirmed,Private home/residence,7,0,,0,,"fish, wahanui",fin fish,Fish,,,,,
2002,5,HI,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,2,0,,0,,"fish, ahi",fin fish,Fish,,,,,
2002,3,MD,Food,,,,Restaurant - other or unknown type,2,0,,0,,,,,,,,,
2002,4,HI,Food,Staphylococcus aureus; Bacillus cereus,,Confirmed; Confirmed,"Fair, festival, other temp or mobile services",11,0,,0,,"pork, smoked",pork,Pork,,,,,
2002,4,WI,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,44,1,,0,,"sandwich, chicken parmesan",,Multiple,,,,,
2002,4,FL,Food,Norovirus Genogroup I,,Suspected,Private home/residence,9,,,,,macaroni salad; potato salad,,Multiple,,,,,
2002,6,AL,Food,,,,Restaurant - other or unknown type,3,0,,0,,"scallops, unspecified",,Mollusks,,,,,
2002,1,FL,Food,Salmonella enterica,,Confirmed,Restaurant - other or unknown type,6,3,,0,,,,,,,,,
2002,2,FL,Food,Hepatitis A,,Confirmed,Restaurant - other or unknown type,6,1,,0,,,,,,,,,
2002,3,KS,Food,,,,Restaurant - other or unknown type,3,0,,0,,,,,,,,,
2002,4,KS,Food,,,,Restaurant - other or unknown type,11,0,,0,,"ground beef, unspecified; refried beans, unspecified",,Multiple,,,,,
2002,6,IL,Food,Salmonella enterica,Newport,Confirmed,Private home/residence,26,2,,0,,"pork, roasted",,Pork,,,,,
2002,5,IL,Food,,,,Restaurant - other or unknown type,6,0,,0,,,,,,,,,
2002,5,IL,Food,,,,Restaurant - other or unknown type,8,0,,0,,,,,,,,,
2002,5,IL,Food,,,,Restaurant - other or unknown type,3,0,,0,,,,,,,,,
2002,4,KS,Food,Norovirus unknown,,Confirmed,Restaurant - other or unknown type,19,0,,0,,"marinara sauce; ground beef, unspecified",,Multiple,,,,,
2002,4,KS,Food,Norovirus unknown,,Confirmed,Unknown,3,0,,0,,,,,,,,,
2002,4,WI,Food,Salmonella enterica,Hartford,Confirmed,Restaurant - other or unknown type,43,,,0,,"refried beans, unspecified",,Multiple,,,,,
2002,4,KS,Food,Norovirus unknown,,Confirmed,Caterer (food prepared off-site from where served),16,0,,0,,"pasta salad; cookies, unspecified",,Multiple,,,,,
2002,6,WI,Food,Clostridium perfringens,,Confirmed,Grocery store; Other,13,0,,0,,"roast beef, other",,Beef,,,,,
2002,5,KS,Food,,,,Restaurant - other or unknown type,6,0,,0,,,,,,,,,
2002,3,FL,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,23,0,,0,,buffet,,Unclassifiable,,,,,
2002,5,KS,Food,,,,Restaurant - other or unknown type,4,,,,,,,,,,,,
2002,5,KS,Food,,,,Restaurant - other or unknown type,30,,,,,,,,,,,,
2002,6,KS,Food,Staphylococcus aureus,,Confirmed,Restaurant - other or unknown type,5,3,,,,"taco, beef",,Multiple,,,,,
2002,1,Guam,Food,Scombroid toxin,,Confirmed,Grocery store,6,0,,0,,"fish, marlin, unspecified",,Fish,,,,,
2002,5,FL,Food,Bacillus cereus,,Suspected,Restaurant - other or unknown type,3,0,,0,,"mixed vegetables, unspecified; ranch dressing",root (eg. potato); sauces/ dressings,Multiple,,,,,
2002,6,MD,Food,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,4,,,,,"sandwich, deli",,Multiple,,,,,
2002,3,FL,Food,,,,Restaurant - other or unknown type,3,0,,0,,"rice, unspecified; chicken, unspecified",,Multiple,,,,,
2002,4,KS,Food,Campylobacter jejuni,,Confirmed,Other,46,1,,0,,"other milk, unpasteurized",,Dairy,,,,,
2002,2,CA,Food,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant - other or unknown type,12,,,,,,,,,,,,
2002,2,CA,Food,Clostridium perfringens; Norovirus Genogroup I,,Confirmed; Confirmed,Restaurant - other or unknown type,7,,,,,"ground beef, hamburger",,Beef,,,,,
2002,6,FL,Food,,,,Restaurant - other or unknown type,2,,,,,"ground beef, cheeseburger",,Beef,,,,,
2002,6,AL,Food,,,,Restaurant - other or unknown type,3,0,,0,,"ground beef, hamburger",,Beef,,,,,
2002,1,NY,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type; Caterer (food prepared off-site from where served),9,,,,,"sandwich, submarine",,Multiple,,,,,
2002,1,NY,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type; Caterer (food prepared off-site from where served),19,,,,,"sandwich, submarine",,Multiple,,,,,
2002,6,AL,Food,,,,Restaurant - other or unknown type,2,0,,0,,"ground beef, cheeseburger",,Beef,,,,,
2002,6,WI,Food,Scombroid toxin,,Suspected,Restaurant - other or unknown type,6,0,,0,,yellowfin tuna,,Fish,,,,,
2002,3,CA,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,5,,,,,"egg salad/egg salad sandwich; sandwich, other vegetable; sandwich, turkey club",,Multiple,,,,,
2002,2,WI,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,17,0,,0,,,,,,,,,
2002,2,CA,Food,,,,Other,20,,,,,,,,,,,,
2002,5,WI,Food,Norovirus Genogroup I,,Confirmed,School/college/university; Other,19,0,,0,,"ice cream, commercial",,Multiple,,,,,
2002,4,FL,Food,,,,Restaurant - other or unknown type,4,0,,0,,egg rolls,,Multiple,,,,,
2002,3,WI,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,2,0,,0,,"sandwich, submarine",,Multiple,,,,,
2002,5,CA,Food,Campylobacter jejuni,,Confirmed,Restaurant - other or unknown type,50,5,,,,guacamole,,Multiple,,,,,
2002,6,FL,Food,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,2,,,,,french fries,,Root/Underground,,,,,
2002,6,FL,Food,,,,Restaurant - other or unknown type,2,,,,,"soup, potato",,Multiple,,,,,
2002,5,Washington DC,Food,Salmonella enterica,,Confirmed,Caterer (food prepared off-site from where served),14,1,,0,,"sandwich, chicken",,Multiple,,,,,
2002,6,NY,Food,Salmonella enterica,Enteritidis,Confirmed,Banquet Facility (food prepared and served on-site),146,7,,,,multiple foods,,Unclassifiable,,,,,
2002,6,AZ,Food,Norovirus Genogroup I,,Confirmed,Long-term care/nursing home/assisted living facility,35,0,,0,,,,,,,,,
2002,6,TN,Food,Salmonella enterica,Anatum,Confirmed,Restaurant - other or unknown type,16,0,,0,,"salsa, unspecified",,Multiple,,,,,
2002,6,IL,Food,,,,Restaurant - other or unknown type,6,0,,0,,,,,,,,,
2002,5,AL,Food,,,,Restaurant - other or unknown type,2,,,,,,,,,,,,
2002,6,FL,Food,Bacillus cereus,,Suspected,Restaurant - other or unknown type,2,0,,0,,"rice, white",rice,Grains-Beans,,,,,
2002,4,FL,Food,Hepatitis A,,Confirmed,Restaurant - other or unknown type; Private home/residence,5,2,,0,,,,,,,,,
2002,5,TN,Food,Staphylococcus aureus,,Confirmed,Restaurant - other or unknown type,5,0,,0,,,,,,,,,
2002,6,TN,Food,Salmonella enterica,Miami,Confirmed,Restaurant - other or unknown type,178,22,,1,,,,,,,,,
2002,5,AL,Food,,,,Restaurant - other or unknown type,2,0,,0,,soup unspecified; chicken fried rice,,Multiple,,,,,
2002,6,Washington DC,Food,,,,Grocery store,11,0,,0,,strawberries; watermelon,,Fruits,,,,,
2002,6,NY,Food,Norovirus Genogroup I,,Suspected,Unknown,11,,,,,,,,,,,,
2002,5,FL,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,7,,,,,"iceberg lettuce, unspecified",,Vegetable Row Crops,,,,,
2002,4,FL,Food,,,,Restaurant - other or unknown type,2,,,,,"pork, bbq",,Multiple,,,,,
2002,5,FL,Food,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,4,,,,,potato salad,,Multiple,,,,,
2002,5,FL,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,10,,,,,multiple foods,,Unclassifiable,,,,,
2002,5,FL,Food,,,,Restaurant - other or unknown type,2,,,,,coleslaw,,Multiple,,,,,
2002,5,FL,Food,Salmonella enterica,,Suspected,Restaurant - other or unknown type,2,,,,,"turkey, roasted",,Turkey,,,,,
2002,6,MN,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,18,0,,0,,"turkey, other",,Turkey,,,,,
2002,6,MD,Food,,,,Restaurant - other or unknown type,3,,,,,"ethnic dessert, unspecified",,Unclassifiable,,,,,
2002,6,FL,Food,Shigella sonnei,,Confirmed,Restaurant - other or unknown type,2,1,,,,"shrimp, fried; house salad",,Multiple,,,,,
2002,6,IL,Food,Salmonella enterica,Heidelberg,Confirmed,Restaurant - other or unknown type,19,3,,0,,,,,,,,,
2002,6,IL,Food,Norovirus Genogroup II,unknown,Confirmed,Other,10,0,,0,,"ice cream, unspecified",,Multiple,,,,,
2002,6,IL,Food,,,,Private home/residence; Caterer (food prepared off-site from where served),17,,,,,,,,,,,,
2002,6,FL,Food,,,,Restaurant - other or unknown type,2,,,,,"steak, sirloin",,Beef,,,,,
2002,6,TN,Food,,,,Restaurant - other or unknown type,24,1,,0,,,,,,,,,
2002,4,FL,Food,,,,Restaurant - other or unknown type,7,0,,0,,,,,,,,,
2002,3,FL,Food,,,,Restaurant - other or unknown type,4,0,,0,,,,,,,,,
2002,5,NY,Food,,,,Restaurant - other or unknown type,6,,,,,,,,,,,,
2002,6,AL,Food,,,,Restaurant - other or unknown type,2,0,,0,,milkshake; milkshake,,Multiple,,,,,
2002,5,Washington DC,Food,Norovirus Genogroup I; Campylobacter other,,Confirmed; Confirmed,Long-term care/nursing home/assisted living facility,88,0,,0,,,,,,,,,
2002,6,FL,Food,,,,Restaurant - other or unknown type,2,,,,,"sandwich, beef",,Multiple,,,,,
2002,6,FL,Food,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,3,,,,,"shrimp, steamed",,Crustaceans,,,,,
2002,6,NV,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,24,0,,0,,,,,,,,,
2002,5,FL,Food,Bacillus cereus,,Suspected,Restaurant - other or unknown type,2,,,,,"rice, white",,Grains-Beans,,,,,
2002,6,IL,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,4,3,,0,,"ice, unspecified",,Other,,,,,
2002,6,IA,Food,Norovirus Genogroup I,,Suspected,Private home/residence,18,0,,0,,"dips, unspecified; chips, unspecified",,Multiple,,,,,
2002,5,FL,Food,,,,Restaurant - other or unknown type,2,,,,,egg rolls,,Multiple,,,,,
2002,6,FL,Food,,,,Restaurant - other or unknown type,2,,,,,milkshake,,Multiple,,,,,
2002,6,FL,Food,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,2,,,,,"chicken, nuggets/fingers; coleslaw",,Multiple,,,,,
2002,7,IL,Food,,,,Restaurant - other or unknown type,24,1,,0,,"pork, other",,Pork,,,,,
2002,6,NY,Food,Cyclospora cayetanensis,,Confirmed,Caterer (food prepared off-site from where served); Hospital,14,,,,,"gravy, unspecified",,Multiple,,,,,
2002,4,FL,Food,,,,Restaurant - other or unknown type,6,0,,0,,guacamole,,Multiple,,,,,
2002,3,WA,Food,Campylobacter unknown,,Suspected,Restaurant - other or unknown type,2,0,,0,,"sandwich, beef",,Multiple,,,,,
2002,3,WA,Food,,,,Restaurant - other or unknown type,3,0,,0,,"chicken, teriyaki",,Multiple,,,,,
2002,5,WA,Food,,,,Restaurant - other or unknown type,2,0,,0,,fiddle head fern,,Vegetable Row Crops,,,,,
2002,3,FL,Food,Other - Bacterium,,Suspected,Private home/residence,3,0,,0,,"oysters, raw",,Mollusks,,,,,
2002,6,FL,Food,Salmonella enterica,,Confirmed,Restaurant - other or unknown type,3,1,,0,,multiple foods,chicken,Chicken,,,,,
2002,4,FL,Food,,,,Restaurant - other or unknown type,2,0,,0,,hollandaise sauce,butter,Dairy,,,,,
2002,6,FL,Food,Salmonella enterica,,Suspected,Restaurant - other or unknown type,2,0,,0,,"eggs, over-easy",,Eggs,,,,,
2002,4,NY,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,30,,,,,multiple foods,,Unclassifiable,,,,,
2002,6,FL,Food,,,,Restaurant - other or unknown type,2,,,,,chicken salad,,Multiple,,,,,
2002,3,WI,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,11,0,,0,,"rice, unspecified; refried beans, unspecified",,Multiple,,,,,
2002,5,NY,Food,,,,"Fair, festival, other temp or mobile services",12,,,,,"sandwich, unspecified",,Multiple,,,,,
2002,6,GA,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Suspected,Office/indoor workplace,7,3,,0,,green salad,,Multiple,,,,,
2002,4,GA,Food,,,,Other,10,,,,,,,,,,,,
2002,3,GA,Food,,,,School/college/university,129,,,,,,,,,,,,
2002,7,IL,Food,,,,Restaurant - other or unknown type,5,0,,0,,,,,,,,,
2002,2,OR,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,6,0,,0,,salad bar,,Unclassifiable,,,,,
2002,6,IA,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,5,1,,0,,,,,,,,,
2002,6,MD,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence; Other,5,0,,0,,,,,,,,,
2002,1,IN,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,22,1,,0,,"salsa, unspecified",,Multiple,,,,,
2002,2,IN,Food,Shigella dysenteriae,serotype 9,Confirmed,Restaurant - other or unknown type,6,1,,0,,,,,,,,,
2002,2,IN,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,25,0,,0,,green salad,,Multiple,,,,,
2002,3,OR,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,13,0,,0,,,,,,,,,
2002,4,IN,Food,Clostridium perfringens,,Confirmed,Prison/jail,29,0,,0,,"chicken, ala king",,Multiple,,,,,
2002,4,IN,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,25,0,,0,,"other cheese, pasteurized",,Dairy,,,,,
2002,5,IN,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,38,1,,0,,green salad,,Multiple,,,,,
2002,5,IN,Food,Norovirus Genogroup I,,Confirmed,Private home/residence,9,1,,0,,bun,,Multiple,,,,,
2002,4,NC,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,201,0,,0,,,,,,,,,
2002,4,NC,Food,Salmonella enterica,Heidelberg,Confirmed,Restaurant - other or unknown type,239,22,,0,,"gravy, beef; potato, mashed",,Multiple,,,,,
2002,4,NC,Food,Staphylococcus aureus,,Confirmed,Private home/residence; Religious facility,15,6,,0,,"chicken, baked",,Chicken,,,,,
2002,6,NC,Food,Staphylococcus aureus,,Confirmed,School/college/university,53,5,,0,,"sandwich, turkey",,Multiple,,,,,
2002,7,MD,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,11,2,,,,,,,,,,,
2002,7,MD,Food,,,,Restaurant - other or unknown type,3,0,,0,,flan,,Multiple,,,,,
2002,7,AL,Food,,,,Restaurant - other or unknown type,2,0,,0,,"ground beef, cheeseburger",,Beef,,,,,
2002,4,OR,Food,Scombroid toxin,,Confirmed,Grocery store,4,0,,0,,yellowfin tuna,,Fish,,,,,
2002,6,CA,Food,Norovirus Genogroup I,,Confirmed,Unknown,37,0,,0,,,,,,,,,
2002,4,OR,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type; Caterer (food prepared off-site from where served),17,0,,0,,,,,,,,,
2002,3,IL,Food,Salmonella enterica,Heidelberg,Confirmed,Restaurant - other or unknown type,22,6,,0,,,,,,,,,
2002,7,IL,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,24,0,,0,,,,,,,,,
2002,4,OR,Food,,,,Restaurant - other or unknown type,6,0,,0,,"salsa, unspecified; rice, unspecified; refried beans, unspecified",,Multiple,,,,,
2002,5,OR,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,10,0,,0,,ranch dressing,,Multiple,,,,,
2002,6,OR,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,6,0,,0,,multiple salads,,Unclassifiable,,,,,
2002,4,VT,Food,Staphylococcus aureus,,Suspected,Caterer (food prepared off-site from where served); School/college/university; Other,6,0,,0,,,,,,,,,
2002,4,OR,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,5,0,,0,,chicken,,Chicken,,,,,
2002,6,FL,Food,Salmonella enterica,unknown,Suspected,Restaurant - other or unknown type,3,,,,,shrimp salad,,Multiple,,,,,
2002,5,WA,Food,Norovirus Genogroup I,,Confirmed,Private home/residence,13,0,,0,,,,,,,,,
2002,3,WA,Food,,,,Restaurant - other or unknown type,4,0,,0,,green salad,,Multiple,,,,,
2002,4,WA,Food,,,,Restaurant - other or unknown type,3,0,,0,,"chicken, fried",,Multiple,,,,,
2002,6,WA,Food,,,,Restaurant - other or unknown type; Private home/residence,14,0,,0,,,,,,,,,
2002,5,WA,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,4,0,,0,,chef salad,,Multiple,,,,,
2002,4,WA,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,219,0,,0,,multiple foods,,Unclassifiable,,,,,
2002,7,IL,Food,Norovirus Genogroup II,unknown,Confirmed,Restaurant - other or unknown type,15,0,,0,,,,,,,,,
2002,6,FL,Food,,,,Restaurant - other or unknown type,3,,,,,"pork, other",,Pork,,,,,
2002,6,WA,Food,,,,Restaurant - other or unknown type,2,0,,0,,"ethnic style, unspecified",,Unclassifiable,,,,,
2002,6,WA,Food,,,,Restaurant - other or unknown type,7,0,,0,,"ethnic style, unspecified",,Unclassifiable,,,,,
2002,6,WA,Food,Salmonella enterica,Brandenburg,Confirmed,Private home/residence,19,1,,0,,multiple foods,,Unclassifiable,,,,,
2002,6,WA,Food,,,,Restaurant - other or unknown type,2,0,,0,,coleslaw,,Multiple,,,,,
2002,6,WA,Food,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,19,0,,0,,"sandwich, turkey",,Multiple,,,,,
2002,7,WI,Food,Salmonella enterica,Typhimurium,Confirmed,Restaurant - other or unknown type,14,3,,0,,,,,,,,,
2002,7,MN,Food,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,6,0,,0,,"feta cheese, unspecified; oil, unspecified; cucumber, unspecified",,Multiple,,,,,
2002,7,IL,Food,Norovirus Genogroup I,other,Suspected,Restaurant - other or unknown type,3,0,,0,,,,,,,,,
2002,7,FL,Food,,,,Restaurant - other or unknown type,2,0,,0,,"shrimp sauce, unspecified",,Multiple,,,,,
2002,7,FL,Food,,,,Restaurant - other or unknown type,7,0,,0,,"ground beef, other",,Beef,,,,,
2002,7,FL,Food,,,,Restaurant - other or unknown type,4,0,,0,,,,,,,,,
2002,7,FL,Food,,,,Restaurant - other or unknown type,7,1,,0,,,,,,,,,
2002,7,FL,Food,,,,Restaurant - other or unknown type,2,,,,,"ground beef, hamburger",,Beef,,,,,
2002,6,TX,Food,,,,Restaurant - other or unknown type,11,0,,0,,,,,,,,,
2002,7,TN,Food,Other - Virus,,Suspected,Restaurant - other or unknown type,6,0,,0,,,,,,,,,
2002,7,TN,Food,,,,Caterer (food prepared off-site from where served),12,0,,0,,,,,,,,,
2002,7,MN,Food,Salmonella enterica,Newport,Confirmed,Restaurant - other or unknown type,20,1,,0,,,,,,,,,
2002,7,WI,Food,Salmonella enterica,Newport,Confirmed,Restaurant - other or unknown type,10,0,,0,,"sandwich, unspecified",,Multiple,,,,,
2002,7,FL,Food,,,,Restaurant - other or unknown type,2,1,,,,"soup, clam chowder",,Multiple,,,,,
2002,7,FL,Food,,,,Restaurant - other or unknown type,3,,,,,"chicken, fried",,Multiple,,,,,
2002,6,Washington DC,Food,Salmonella enterica,Muenchen,Confirmed,Restaurant - other or unknown type,57,3,,0,,pasta salad,,Multiple,,,,,
2002,6,FL,Food,Salmonella enterica; Norovirus Genogroup II,unknown; unknown,Confirmed; Confirmed,Restaurant - other or unknown type; Grocery store,18,,,,,"deli meat, multiple",,Multiple,,,,,
2002,7,MD,Food,Norovirus Genogroup I,GI.1,Confirmed,Restaurant - other or unknown type,11,1,,,,,,,,,,,
2002,7,AZ,Food,Norovirus Genogroup I,,Suspected,Other,45,,,,,,,,,,,,
